LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,FACILITY_STATUS_DESC,LICENSE_NUM,LICENSEE_NAME,PARENT_OSHPD_ID,OSHPD_ID,PERM_ID,FACILITY_NUM,FACID,FACILITY_LEVEL_DESC,FACILITY_NAME,FACNAME,CONSOLIDATED_NAME,DBA_ADDRESS,DBA_CITY,DBA_ZIP_CODE,COUNTY_NAME,COUNTY_FIPS_CODE,LA_COUNTY_SPA_CODE,CONGRESSIONAL_DISTRICT_NUM,ASSEMBLY_DISTRICT_NUM,SENATE_DISTRICT_NUM,MSSA_CODE,MSSA_DESIGNATION,CENSUS_TRACT_ID,CENSUS_BLOCK_ID,LONGITUDE,LATITUDE
Home Health Agency/Hospice,Home Health Agency,Open,980000511,KAISER FOUNDATION HOSPITALS,406190722,406197054,49428,197054,980002104,Branch,KAISER FDN. HOSP. VALLEYS CON. CARE - LANCASTER - BRANCH,KAISER FOUNDATION HOSPITAL VALLEYS CONTINUING CARE-LANCASTER BRANCH,,1050 COMMERCE CENTER DR,LANCASTER,93534,LOS ANGELES,,1,25,36,21,77.1b,Urban,06037900705,060379007053027,-118.14904,34.67246
Home Health Agency/Hospice,Home Health Agency,Open,980001387,"INTRA CARE HOME HEALTH PROVIDER, INC.",406197056,406197056,49430,197056,980002272,Parent Facility,"INTRA CARE HOME HEALTH PROVIDER, INC.","INTRA CARE HOME HEALTH PROVIDERS, INC.",,4929 WILSHIRE BLVD,LOS ANGELES,90010,LOS ANGELES,,4,33,50,26,78.2x,Urban,06037211000,060372110005012,-118.3381029,34.0626436
Home Health Agency/Hospice,Hospice,Open,550000632,"FIVE STAR HOME HOSPICE, INC.",406197059,406197059,49434,197059,630011151,Parent Facility,FIVE STAR HOME HOSPICE,FIVE STAR HOME HOSPICE,,1028 N LAKE AVE,PASADENA,91104,LOS ANGELES,,3,27,41,25,78.2hhh,Urban,06037462400,060374624004001,-118.13244,34.16378
Home Health Agency/Hospice,Home Health Agency,Open,550000656,"COAST TO COAST HOME HEALTH CARE, INC.",406197060,406197060,49435,197060,630011185,Parent Facility,"COAST TO COAST HOME HEALTH CARE, INC.","COAST TO COAST HOME HEALTH CARE, INC.",,14852 VENTURA BLVD,SHERMAN OAKS,91403,LOS ANGELES,,2,30,46,18,78.2jj,Urban,06037141302,060371413023000,-118.45696,34.15225
Home Health Agency/Hospice,Home Health Agency,Open,550000657,"PREMIER HEALTHCARE SERVICES, LLC",406197061,406197061,49436,197061,630011115,Parent Facility,"PREMIER HEALTHCARE SERVICES, LLC","PREMIER HEALTHCARE SERVICES, LLC",,19191 S VERMONT AVE,TORRANCE,90502,LOS ANGELES,,8,43,64,35,78.2aaaa,Urban,06037292000,060372920002013,-118.29058,33.85634
Home Health Agency/Hospice,Home Health Agency,Open,550000441,LA METROPOLITAN HOME HEALTH INC.,406197063,406197063,49438,197063,630010441,Parent Facility,LA METROPOLITAN HOME HEALTH INCORPORATED,LA METROPOLITAN HOME HEALTH INCORPORATED,,17100 PIONEER BLVD,ARTESIA,90701,LOS ANGELES,,7,38,58,32,78.2rrr,Urban,06037554801,060375548012010,-118.08222,33.87549
Home Health Agency/Hospice,Home Health Agency,Open,980001322,"THE HOME CARE GROUP, INC.",406197064,406197064,49439,197064,980002201,Parent Facility,"THE HOME CARE GROUP, INC.","THE HOME CARE GROUP, INC.",,20620 LEAPWOOD AVE,CARSON,90746,LOS ANGELES,,8,44,64,35,78.2v,Urban,06037543306,060375433063000,-118.258001,33.84336
Home Health Agency/Hospice,Home Health Agency,Open,980001338,"ATTENTIVE SERVICES HOME HEALTH, INC.",406197067,406197067,49443,197067,980002218,Parent Facility,"ATTENTIVE SERVICES HOME HEALTH, INC","ATTENTIVE SERVICES HOME HEALTH, INC.",,8425 W 3RD ST,LOS ANGELES,90048,LOS ANGELES,,4,33,50,26,78.2x,Urban,06037214800,060372148001005,-118.37403,34.07313
Home Health Agency/Hospice,Home Health Agency,Open,550000165,OSCAR VICTORIA CORPORATION,406197070,406197070,49445,197070,630007721,Parent Facility,FINEST HOME HEALTH CARE,FINEST HOME HEALTH CARE,,5806 MONTEREY RD,LOS ANGELES,90042,LOS ANGELES,,4,34,51,24,78.2i,Urban,06037183702,060371837022009,-118.1851,34.10416
Home Health Agency/Hospice,Home Health Agency,Open,980001478,"XL Care, Inc.",406197071,406197071,49446,197071,980002368,Parent Facility,"XL CARE, INC.","XL CARE, INC.",,17555 VENTURA BLVD,ENCINO,91316,LOS ANGELES,,2,30,45,27,78.2yy,Urban,06037139600,060371396001003,-118.5161711,34.1621079
Home Health Agency/Hospice,Home Health Agency,Open,980001224,"CARE PROVIDERS, INC.",406197076,406197076,49451,197076,980002061,Parent Facility,"CARE PROVIDERS, INC.","CARE PROVIDERS, INC.",,3325 WILSHIRE BLVD,LOS ANGELES,90010,LOS ANGELES,,4,34,53,24,78.2e,Urban,06037212101,060372121012004,-118.29499,34.06179
Home Health Agency/Hospice,Home Health Agency,Open,550000406,"VISITING ANGELS HOME HEALTH CARE, INC.",406197077,406197077,49452,197077,630010999,Parent Facility,MEDIA HOME HEALTH,MEDIA HOME HEALTH,,225 E BROADWAY,GLENDALE,91205,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037302002,060373020021007,-118.25353,34.14633
Home Health Agency/Hospice,Home Health Agency,Open,980000947,GRACE HOME HEALTH CARE,406197078,406197078,49456,197078,980001656,Parent Facility,GRACE HOME HEALTH CARE,GRACE HOME HEALTH CARE,,1739 TERMINO AVE,LONG BEACH,90815,LOS ANGELES,,8,47,70,33,78.2lll,Urban,06037575002,060375750021008,-118.146008,33.788831
Home Health Agency/Hospice,Home Health Agency,Open,980001539,"MOTHER THERESA'S HOME HEALTH SERVICES, INC.",406197079,406197079,49457,197079,980002431,Parent Facility,"MOTHER THERESA'S HOME HEALTH SERVICES, INC","MOTHER THERESA'S HOME HEALTH SERVICES, INC.",,847 N HOLLYWOOD WAY,BURBANK,91505,LOS ANGELES,,2,30,43,18,78.2ttt,Urban,06037311400,060373114001008,-118.34614,34.16604
Home Health Agency/Hospice,Home Health Agency,Open,550000679,CENTRAL HOME HEALTH AGENCY,406197080,406197080,49458,197080,630011173,Parent Facility,CENTRAL HOME HEALTH AGENCY,CENTRAL HOME HEALTH AGENCY,,210 N CENTRAL AVENUE,GLENDALE,91203,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037301802,060373018021002,-118.25789,34.14847
Home Health Agency/Hospice,Home Health Agency,Open,980000724,CORAM HEALTHCARE CORP. OF SOUTHERN CALIF,406197081,406197081,49459,197081,980001244,Parent Facility,CORAM CVS/SPECIALITY INFUSION SERVICES,CORAM CVS/SPECIALTY INFUSION SERVICES,,2710 MEDIA CENTER DR,LOS ANGELES,90065,LOS ANGELES,,4,28,51,24,78.2ff,Urban,06037187102,060371871022029,-118.24327,34.10888
Home Health Agency/Hospice,Home Health Agency,Open,550000670,"HEAVEN HOME HEALTH CARE, INC",406197083,406197083,49460,197083,630011215,Parent Facility,"HEAVEN HOME HEALTH CARE, INC","HEAVEN HOME HEALTH CARE, INC.",,14557 FRIAR STREET,VAN NUYS,91411,LOS ANGELES,,2,29,46,18,78.2cc,Urban,06037128303,060371283031000,-118.45075,34.18571
Home Health Agency/Hospice,Home Health Agency,Open,980001311,"NEAT HOME CARE, INC.",406197084,406197084,49465,197084,980002186,Parent Facility,"NEAT HOME CARE, INC","NEAT HOME CARE, INC.",,2829 N GLENOAKS BLVD,BURBANK,91504,LOS ANGELES,,2,28,43,25,78.2ttt,Urban,06037310400,060373104003038,-118.33502,34.20357
Home Health Agency/Hospice,Home Health Agency,Open,980001081,"STAR HOME HEALTH RESOURCES, INC",406197086,406197086,49467,197086,980001831,Parent Facility,"STAR HOME HEALTH RESOURCES, INC.","STAR HOME HEALTH RESOURCES, INC.",,1768 ARROW HWY,LA VERNE,91750,LOS ANGELES,,3,32,41,25,78.2tt,Urban,06037401500,060374015002026,-117.777794,34.09949
Home Health Agency/Hospice,Home Health Agency,Open,980001475,"NU-ERA HOME HEALTH AGENCY, INC.",406197087,406197087,49468,197087,980002365,Parent Facility,NU-ERA HOME HEALTH AGENCY,NU-ERA HOME HEALTH AGENCY,,370 AMAPOLA AVE,TORRANCE,90501,LOS ANGELES,,8,43,66,35,78.2aaaa,Urban,06037650901,060376509011008,-118.3235,33.84534
Home Health Agency/Hospice,Home Health Agency,Open,980001429,"MEDCARE PLUS HOME HEALTH PROVIDERS, INC.",406197088,406197088,49469,197088,980002317,Parent Facility,BLUE DIAMOND HOME HEALTH PROVIDER,BLUE DIAMOND HOME HEALTH PROVIDER,,1135 E ROUTE 66,GLENDORA,91740,LOS ANGELES,,3,27,48,25,78.2gggg,Rural,06037400402,060374004022029,-117.845421,34.12928
Home Health Agency/Hospice,Home Health Agency,Open,550000528,GREATER HOME HEALTH CARE INCORPORATED,406197089,406197089,49476,197089,630010984,Parent Facility,GREATER HOME HEALTH CARE INCORPORATED,GREATER HOME HEALTH CARE INCORPORATED,,2204 TORRANCE BLVD,TORRANCE,90501,LOS ANGELES,,8,43,66,35,78.2aaaa,Urban,06037650901,060376509013004,-118.3216924,33.8361215
Home Health Agency/Hospice,Home Health Agency,Open,980001089,"ASAP HOME HEALTH, INC.",406197092,406197092,49486,197092,980001787,Parent Facility,ASAP HOME HEALTH SERVICE,ASAP HOME HEALTH SERVICE,,602 COMMERCE AVE,PALMDALE,93551,LOS ANGELES,,1,25,36,21,77.1b,Urban,06037910201,060379102012038,-118.14292,34.58951
Home Health Agency/Hospice,Home Health Agency,Open,980001441,"UNISON HEALTH SERVICES, INC.",406197093,406197093,49495,197093,980002331,Parent Facility,"UNISON HEALTH SERVICES, INC.","UNISON HEALTH SERVICES, INC.",,9120 VALLEY BLVD,ROSEMEAD,91770,LOS ANGELES,,3,27,49,22,78.2qqq,Urban,06037432901,060374329011001,-118.07063,34.08088
Home Health Agency/Hospice,Home Health Agency,Open,550000683,"SUPREME VISITING NURSES, INC.",406197094,406197094,49496,197094,630011174,Parent Facility,"SUPREME VISITING NURSES, INC.","SUPREME VISITING NURSES, INC.",,550 E CARSON PLAZA DR,CARSON,90746,LOS ANGELES,,8,44,64,35,78.2v,Urban,06037543400,060375434003030,-118.2649272,33.8438107
Home Health Agency/Hospice,Home Health Agency,Open,980001615,"STAR WORLD HOME HEALTH CARE SERVICES, INC.",406197095,406197095,49497,197095,980002520,Parent Facility,"STAR WORLD HOME HEALTH CARE SERVICES, INC.","STAR WORLD HOME HEALTH CARE SERVICES, INC.",,7400 VAN NUYS BLVD.,VAN NUYS,91405,LOS ANGELES,,2,29,46,18,78.2cc,Urban,06037127102,060371271021001,-118.4483439,34.2054461
Home Health Agency/Hospice,Hospice,Open,980001275,Z G INTERNATIONAL HEALTH CARE DIVISION,406197096,406197096,49498,197096,980002132,Parent Facility,BELLA VIDA HOSPICE,BELLA VIDA HOSPICE,,5900 S EASTERN AVE,COMMERCE,90040,LOS ANGELES,,7,40,58,32,78.2c,Urban,06037532304,060375323042103,-118.16232,33.98362
Home Health Agency/Hospice,Home Health Agency,Open,550000696,"HOMELIVING HEALTH PROVIDERS, INC.",406197097,406197097,49499,197097,630011192,Parent Facility,"HOMELIVING HEALTH PROVIDERS, INC.","HOMELIVING HEALTH PROVIDERS, INC.",,18321 VENTURA BLVD,TARZANA,91356,LOS ANGELES,,2,30,45,27,78.2yy,Urban,06037139401,060371394011004,-118.53142,34.16693
Home Health Agency/Hospice,Home Health Agency,Open,550000595,BLUE SKY HOME HEALTH INC.,406197098,406197098,49500,197098,630011287,Parent Facility,"BLUE SKY HOME HEALTH, INC.","BLUE SKY HOME HEALTH, INC.",,6450 BELLINGHAM AVE,NORTH HOLLYWOOD,91606,LOS ANGELES,,2,29,39,18,78.2bb,Urban,06037123901,060371239013008,-118.3985333,34.1882224
Home Health Agency/Hospice,Hospice,Open,980001512,"ROZE ROOM HOSPICE OF THE VALLEY, INC.",406197104,406197104,49511,197104,980002402,Parent Facility,ROZE ROOM HOSPICE OF THE VALLEY,ROZE ROOM HOSPICE OF THE VALLEY,,15315 MAGNOLIA BLVD,SHERMAN OAKS,91403,LOS ANGELES,,2,30,46,18,78.2ii,Urban,06037128801,060371288011000,-118.46664,34.16488
Home Health Agency/Hospice,Home Health Agency,Open,980001109,"AMICABLE HOMECARE, INC.",406197105,406197105,49514,197105,980001808,Parent Facility,"AMICABLE HOMECARE, INC","AMICABLE HOMECARE, INC.",,13819 SAN ANTONIO DR,NORWALK,90650,LOS ANGELES,,7,38,57,32,78.2jjjj,Urban,06037552100,060375521002003,-118.07918,33.90553
Home Health Agency/Hospice,Home Health Agency,Open,550000713,"QUEST HOME HEALTH, INC.",406197108,406197108,49518,197108,630011172,Parent Facility,"QUEST HOME HEALTH, INC.","QUEST HOME HEALTH, INC.",,3316 W VICTORY BLVD,BURBANK,91505,LOS ANGELES,,2,28,43,25,78.2ttt,Urban,06037311000,060373110003007,-118.34749,34.18468
Home Health Agency/Hospice,Hospice,Open,550000711,"GENTLE CARE HOSPICE, INC.",406197109,406197109,49519,197109,630011219,Parent Facility,"GENTLE CARE HOSPICE, INC.","GENTLE CARE HOSPICE, INC.",,22148 SHERMAN WAY,CANOGA PARK,91303,LOS ANGELES,,2,30,45,27,78.2xx,Urban,06037134303,060371343032008,-118.60982,34.20094
Home Health Agency/Hospice,Hospice,Open,550000714,VILLA SALER CORPORATION,406197110,406197110,49520,197110,630011193,Parent Facility,LOVING CARE HOSPICE,LOVING CARE HOSPICE,,6404 WILSHIRE BLVD.,LOS ANGELES,90048,LOS ANGELES,,4,37,50,26,78.2x,Urban,06037216300,060372163004001,-118.36862,34.06374
Home Health Agency/Hospice,Hospice,Open,550000716,"EAST WEST HOSPICE CARE, INC.",406197111,406197111,49521,197111,630008742,Parent Facility,"EAST WEST HOSPICE CARE, INC.","EAST WEST HOSPICE CARE, INC.",,16435 BERWYN RD,CERRITOS,90703,LOS ANGELES,,7,38,58,32,78.2rrr,Urban,06037554511,060375545111008,-118.031983,33.882702
Home Health Agency/Hospice,Hospice,Open,550000418,REELE CORP,406197113,406197113,49525,197113,630008641,Parent Facility,CHERISH HOSPICE,CHERISH HOSPICE,,2340 PLAZA DEL AMO,TORRANCE,90501,LOS ANGELES,,8,43,66,35,78.2aaaa,Urban,06037650902,060376509023006,-118.322591,33.829295
Home Health Agency/Hospice,Home Health Agency,Open,550000736,"MIRACLE HOME HEALTH CARE, INC.",406197114,406197114,49529,197114,630011330,Parent Facility,"MIRACLE HOME HEALTH CARE, INC","MIRACLE HOME HEALTH CARE, INC.",,5670 WILSHIRE BLVD,LOS ANGELES,90036,LOS ANGELES,,4,37,50,26,78.2x,Urban,06037216300,060372163001000,-118.35182,34.0623
Home Health Agency/Hospice,Home Health Agency,Open,550000735,"HEALING WAVE HOME HEALTH AGENCY, INC.",406197115,406197115,49530,197115,630011190,Parent Facility,"HEALING WAVE HOME HEALTH AGENCY, INC.","HEALING WAVE HOME HEALTH AGENCY, INC",,353 E ANGELENO AVE,BURBANK,91502,LOS ANGELES,,2,28,43,25,78.2ttt,Urban,06037310702,060373107021021,-118.30574,34.182
Home Health Agency/Hospice,Home Health Agency,Open,550000737,JULIUS IRUMUNDOMON,406197116,406197116,49531,197116,630011114,Parent Facility,TOTAL CARE HOME HEALTH SERVICES,TOTAL CARE HOME HEALTH SERVICES,,4201 LONG BEACH BLVD,LONG BEACH,90807,LOS ANGELES,,8,47,70,33,78.2lll,Urban,06037571800,060375718001001,-118.18948,33.83483
Home Health Agency/Hospice,Home Health Agency,Open,980001555,"LAVANDA HOME HEALTH CARE AGENCY, INC.",406197117,406197117,49532,197117,980002449,Parent Facility,"LAVANDA HOME HEALTH CARE AGENCY, INC.","LAVANDA HOME HEALTH CARE AGENCY, INC.",,3033 N AVON ST,BURBANK,91504,LOS ANGELES,,2,28,43,25,78.2ttt,Urban,06037310400,060373104003016,-118.34771,34.20564
Home Health Agency/Hospice,Home Health Agency,Open,980001505,"GOLDEN HEART HOME HEALTH CARE, INC",406197118,406197118,49533,197118,980002395,Parent Facility,GOLDEN HEART HOME HEALTH CARE,GOLDEN HEART HOME HEALTH CARE,,3539 OCEAN VIEW BLVD,GLENDALE,91208,LOS ANGELES,,2,28,43,25,78.2rr,Urban,06037300600,060373006001029,-118.22815,34.20406
Home Health Agency/Hospice,Hospice,Open,550000320,"ACTIVE HOSPICE CARE, INC.",406197122,406197122,49536,197122,630008503,Parent Facility,"ACTIVE HOSPICE CARE, INC","ACTIVE HOSPICE CARE, INC.",,704 S VICTORY BLVD,BURBANK,91502,LOS ANGELES,,2,28,43,25,78.2ttt,Urban,06037311802,060373118022020,-118.31082,34.16891
Home Health Agency/Hospice,Home Health Agency,Open,980001508,"TWINS QUALITY HOME HEALTH CARE, INC.",406197123,406197123,49537,197123,980002398,Parent Facility,"TWINS QUALITY HOME HEALTH CARE, INC.","TWINS QUALITY HOME HEALTH CARE, INC.",,1741 GARDENA AVE,GLENDALE,91204,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037302401,060373024013006,-118.25724,34.12293
Home Health Agency/Hospice,Hospice,Open,980001610,"FAITH CARE HOSPICE, INC.",406197124,406197124,49538,197124,980002515,Parent Facility,FAITH CARE HOSPICE,FAITH CARE HOSPICE,,599 S BARRANCA AVE,COVINA,91723,LOS ANGELES,,3,32,48,22,78.2qq,Urban,06037406102,060374061021000,-117.8817364,34.0793034
Home Health Agency/Hospice,Hospice,Open,980001545,"PEPPERMINT HOLDINGS, LLC",406197126,406197126,49540,197126,980002438,Parent Facility,INTERLINK HOSPICE,ONE CARE HOSPICE,,3350 SHELBY ST,ONTARIO,91764,SAN BERNARDINO,,,35,52,20,151b,Urban,06071002109,060710021091021,-117.57815,34.0701
Home Health Agency/Hospice,Home Health Agency,Open,550000480,"A TO Z HOME HEALTH, INC.",406197127,406197127,49542,197127,630011033,Parent Facility,"A TO Z HOME HEALTH, INC.","A TO Z HOME HEALTH, INC.",,212 N GLENDALE AVE,GLENDALE,91206,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037302003,060373020031004,-118.24617,34.14875
Home Health Agency/Hospice,Home Health Agency,Open,050000589,BUENO AND SONS INC,406197128,406197128,49543,197128,050001463,Parent Facility,ENHANCEDCARE HOME HEALTH,ENHANCEDCARE HOME HEALTH,,821 S GARFIELD AVE,ALHAMBRA,91801,LOS ANGELES,,3,27,49,22,78.2eeee,Urban,06037481604,060374816042007,-118.1233046,34.0865055
Home Health Agency/Hospice,Home Health Agency,Open,550000731,"PLATINUM CARE HOME HEALTH, INC.",406197129,406197129,49545,197129,630011216,Parent Facility,"PLATINUM CARE HOME HEALTH, INC","PLATINUM CARE HOME HEALTH, INC.",,18344 OXNARD ST,TARZANA,91356,LOS ANGELES,,2,30,45,27,78.2ii,Urban,06037139303,060371393031001,-118.5325,34.18005
Home Health Agency/Hospice,Home Health Agency,Open,980001501,"CENTRAL HOME HEALTH CARE, INC.",406197130,406197130,49546,197130,980002391,Parent Facility,"CENTRAL HOME HEALTHCARE, INC.","CENTRAL HOME HEALTHCARE, INC.",,1016 E BROADWAY,GLENDALE,91205,LOS ANGELES,,2,28,43,25,78.2ff,Urban,06037302201,060373022011000,-118.24226,34.14623
Home Health Agency/Hospice,Home Health Agency,Open,980001463,ARISE HOME CARE CORP,406197132,406197132,49554,197132,980002353,Parent Facility,ARISE HOME CARE CORP,ARISE HOME CARE CORP,,1420 N CLAREMONT BLVD,CLAREMONT,91711,LOS ANGELES,,3,27,41,25,78.2tt,Urban,06037401800,060374018001032,-117.7028,34.10829
Home Health Agency/Hospice,Home Health Agency,Open,550000748,"UNITED HOME HEALTH AGENCY, INC.",406197133,406197133,49555,197133,630011234,Parent Facility,"UNITED HOME HEALTH AGENCY, INC.","UNITED HOME HEALTH AGENCY, INC.",,12030 RIVERSIDE DR,VALLEY VILLAGE,91607,LOS ANGELES,,2,30,46,18,78.2jj,Urban,06037143300,060371433002004,-118.3954,34.15759
Home Health Agency/Hospice,Home Health Agency,Open,980000753,"BARRY & TAFFY, INC.",406196667,406197134,49556,197134,980000986,Branch,ACCREDITED HOME HEALTH SERVICES - BRANCH,ACCREDITED HOME HEALTH SERVICES - BRANCH,,572 E GREEN ST,PASADENA,91101,LOS ANGELES,,3,27,41,25,78.2mm,Urban,06037463601,060374636011004,-118.13846,34.14455
Home Health Agency/Hospice,Home Health Agency,Open,550000733,"VALLEY HOME HEALTH CARE AGENCY, INC.",406197135,406197135,49557,197135,630011232,Parent Facility,"VALLEY HOME HEALTH CARE AGENCY, INC.","VALLEY HOME HEALTH CARE AGENCY, INC.",,5530 CORBIN AVE,TARZANA,91356,LOS ANGELES,,2,30,45,27,78.2yy,Urban,06037139402,060371394021006,-118.56219,34.17179
Home Health Agency/Hospice,Home Health Agency,Open,550000734,"LIFELINK HEALTH PROVIDERS, INC",406197136,406197136,49559,197136,630011249,Parent Facility,"LIFELINK HEALTH PROVIDERS, INC.","LIFELINK HEALTH PROVIDERS, INC.",,211 W FOOTHILL BLVD,GLENDORA,91741,LOS ANGELES,,3,27,48,25,78.2qq,Urban,06037401102,060374011021001,-117.86721,34.13603
Home Health Agency/Hospice,Home Health Agency,Open,550000739,"OPTIMA HEALTH CARE, INC.",406197137,406197137,49560,197137,630011283,Parent Facility,"OPTIMA HEALTH CARE, INC.","OPTIMA HEALTH CARE, INC.",,4532 RINETTI LN,LA CANADA FLINTRIDGE,91011,LOS ANGELES,,2,28,43,25,78.2rr,Urban,06037460502,060374605021011,-118.19194,34.20189
Home Health Agency/Hospice,Home Health Agency,Open,980001423,"GOLDEN HILLS HEALTHCARE SERVICES, INC.",406197138,406197138,49561,197138,980002309,Parent Facility,"GOLDEN HILLS HEALTHCARE SERVICES, INC.","GOLDEN HILLS HEALTHCARE SERVICES, INC.",,207 W ALAMEDA AVE,BURBANK,91502,LOS ANGELES,,2,28,43,25,78.2ttt,Urban,06037311801,060373118011006,-118.30595,34.16871
Home Health Agency/Hospice,Home Health Agency,Open,550000287,ABLE HANDS INC.,406197139,406197139,49562,197139,630011038,Parent Facility,ABLE HANDS HOME HEALTH CARE,ABLE HANDS HOME HEALTH CARE,,18780 AMAR RD,WALNUT,91789,LOS ANGELES,,3,39,55,29,78.2vvv,Urban,06037403408,060374034083004,-117.892541,34.02769
Home Health Agency/Hospice,Home Health Agency,Open,980000782,MADISON HEALTH CARE,406197140,406197140,49563,197140,980001395,Parent Facility,MADISON HEALTH CARE,MADISON HEALTH CARE,,18750 OXNARD ST,TARZANA,91356,LOS ANGELES,,2,30,45,27,78.2ii,Urban,06037139301,060371393013014,-118.54266,34.18014
Home Health Agency/Hospice,Home Health Agency,Open,550000765,"HOME HEALTH 4U, INC.",406197145,406197145,49571,197145,630011285,Parent Facility,"HOME HEALTH 4U, INC.","HOME HEALTH 4U, INC.",,15650 DEVONSHIRE ST,GRANADA HILLS,91344,LOS ANGELES,,2,29,46,18,78.2kk,Urban,06037109800,060371098004003,-118.4736,34.2573
Home Health Agency/Hospice,Home Health Agency,Open,550000732,"CALIFORNIA HEALTHCARE SERVICES, LLC",406197146,406197146,49572,197146,630011108,Parent Facility,CALIFORNIA HEALTHCARE SERVICES,CALIFORNIA HEALTHCARE SERVICES,,13658 HAWTHORNE BLVD,HAWTHORNE,90250,LOS ANGELES,,8,43,62,35,78.2bbbb,Urban,06037602404,060376024041003,-118.352356,33.907945
Home Health Agency/Hospice,Home Health Agency,Open,060000775,"CRESCENT HEALTHCARE, INC.",406197147,406197147,49573,197147,060001973,Parent Facility,"CRESCENT HEALTHCARE, INC.","CRESCENT HEALTHCARE, INC.",,11980 TELEGRAPH RD,SANTA FE SPRINGS,90670,LOS ANGELES,,7,38,57,32,78.2vv,Urban,06037502802,060375028021003,-118.078138,33.9439862
Home Health Agency/Hospice,Home Health Agency,Open,980001543,"TRUST HOME HEALTH CARE, INC.",406197148,406197148,49574,197148,980002436,Parent Facility,"TRUST HOME HEALTH CARE, INC.","TRUST HOME HEALTH CARE, INC.",,1017 N. BRAND BLVD,GLENDALE,91202,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037301204,060373012041000,-118.25514,34.16082
Home Health Agency/Hospice,Home Health Agency,Open,980000506,"TRINITYCARE, LLC.",406197149,406197149,49575,197149,980000988,Parent Facility,TRINITYCARE EXTENDED CARE,TRINITYCARE EXTENDED CARE,,1000 CORPORATE CENTER DR,MONTEREY PARK,91754,LOS ANGELES,,3,27,49,22,78.2nn,Urban,06037482001,060374820011010,-118.16303,34.05031
Home Health Agency/Hospice,Hospice,Open,980001377,"JCH MEDCARE SERVICES, LLC",406197153,406197153,49591,197153,980002261,Parent Facility,"JCH MEDCARE SERVICES, LLC","JCH MEDCARE SERVICES, LLC",,733 W CARSON ST,TORRANCE,90502,LOS ANGELES,,8,43,66,35,78.2aaaa,Urban,06037543503,060375435031014,-118.2885614,33.8319576
Home Health Agency/Hospice,Home Health Agency,Open,550000671,"OPTIMUM HOME HEALTHCARE, INC.",406197156,406197156,49595,197156,630011171,Parent Facility,"OPTIMUM HOME HEALTHCARE, INC.","OPTIMUM HOME HEALTHCARE, INC.",,20121 VENTURA BLVD,WOODLAND HILLS,91364,LOS ANGELES,,2,30,45,27,78.2yy,Urban,06037137501,060371375011001,-118.571423,34.170789
Home Health Agency/Hospice,Home Health Agency,Open,980001513,"A-1 HEALTHCARE MANAGEMENT, INC.",406197157,406197157,49596,197157,980002403,Parent Facility,MADISON HOME HEALTH CARE,MADISON HOME HEALTH CARE,,3740 LONG BEACH BLVD,LONG BEACH,90807,LOS ANGELES,,8,47,70,33,78.2lll,Urban,06037572002,060375720021002,-118.18932,33.82552
